
 
 ----------- 
 AdH Version 
 ----------- 
 Version 4.5 
 Compatible with Sedlib v1.3 
 
 --------------------- 
 AdH Build Information 
 --------------------- 
 SVN revision #  
 Build Date/Time: 2015.01.06 / 11:43:39 
 Built with DEBUG enabled 
 Built with XMS (*.dat) output file format 
 Built with STRUCTURES enabled 
 Built with Sedlib support enabled 
 Built with UMFPACK enabled 
 
 ------------------- 
 Runtime Information 
 ------------------- 
 AdH execution Date/Time: 2024.10.25 / 11:58:23 
 Launching AdH with project name: ADH_57_most Mesh 
 Launching AdH with run name: (unspecified) 
 AdH was launched with 1 processor 
alloc_adh :: allocating grid 
alloc_adh :: allocating physics 
--allocating 2d shallow water variables 
Successfully Initialized All ADH Variables 
ADH Binary Successfully Written 
 
adh_run_func :: tfinal = 2678400.000000  
Physics	Time	dt	Progress	Nonlinear Iteration	Linear Iterations	Max Resid Worst Node	Inc Max Worst Node	Nodes After Adaption 
HYD	2.28630000e+006	  3.000000e+002	%85.36	    1	0	31	13	   10553 
HYD	2.28660000e+006	  3.000000e+002	%85.37	    1	0	41	13	   10553 
HYD	2.28690000e+006	  3.000000e+002	%85.38	    1	0	41	13	   10553 
HYD	2.28720000e+006	  3.000000e+002	%85.39	    1	0	41	13	   10553 
HYD	2.28750000e+006	  3.000000e+002	%85.41	    1	0	41	13	   10553 
HYD	2.28780000e+006	  3.000000e+002	%85.42	    1	0	41	13	   10553 
HYD	2.28810000e+006	  3.000000e+002	%85.43	    1	0	41	13	   10553 
HYD	2.28840000e+006	  3.000000e+002	%85.44	    1	0	41	13	   10553 
HYD	2.28870000e+006	  3.000000e+002	%85.45	    1	0	41	13	   10553 
HYD	2.28900000e+006	  3.000000e+002	%85.46	    1	0	41	13	   10553 
HYD	2.28930000e+006	  3.000000e+002	%85.47	    1	0	41	13	   10553 
HYD	2.28960000e+006	  3.000000e+002	%85.48	    1	0	41	13	   10553 
HYD	2.28990000e+006	  3.000000e+002	%85.50	    1	0	41	13	   10553 
HYD	2.29020000e+006	  3.000000e+002	%85.51	    1	0	41	13	   10553 
HYD	2.29050000e+006	  3.000000e+002	%85.52	    1	0	41	13	   10553 
HYD	2.29080000e+006	  3.000000e+002	%85.53	    1	0	41	13	   10553 
HYD	2.29110000e+006	  3.000000e+002	%85.54	    1	0	41	13	   10553 
HYD	2.29140000e+006	  3.000000e+002	%85.55	    1	0	41	13	   10553 
HYD	2.29170000e+006	  3.000000e+002	%85.56	    1	0	41	13	   10553 
HYD	2.29200000e+006	  3.000000e+002	%85.57	    1	0	41	13	   10553 
HYD	2.29230000e+006	  3.000000e+002	%85.58	    1	0	41	13	   10553 
HYD	2.29260000e+006	  3.000000e+002	%85.60	    1	0	31	13	   10553 
HYD	2.29290000e+006	  3.000000e+002	%85.61	    1	0	41	13	   10553 
HYD	2.29320000e+006	  3.000000e+002	%85.62	    1	0	41	13	   10553 
HYD	2.29350000e+006	  3.000000e+002	%85.63	    1	0	41	13	   10553 
HYD	2.29380000e+006	  3.000000e+002	%85.64	    1	0	41	13	   10553 
HYD	2.29410000e+006	  3.000000e+002	%85.65	    1	0	41	13	   10553 
HYD	2.29440000e+006	  3.000000e+002	%85.66	    1	0	41	13	   10553 
HYD	2.29470000e+006	  3.000000e+002	%85.67	    1	0	41	13	   10553 
HYD	2.29500000e+006	  3.000000e+002	%85.69	    1	0	31	13	   10553 
HYD	2.29530000e+006	  3.000000e+002	%85.70	    1	0	31	13	   10553 
HYD	2.29560000e+006	  3.000000e+002	%85.71	    1	0	41	13	   10553 
HYD	2.29590000e+006	  3.000000e+002	%85.72	    1	0	41	13	   10553 
HYD	2.29620000e+006	  3.000000e+002	%85.73	    1	0	41	13	   10553 
HYD	2.29650000e+006	  3.000000e+002	%85.74	    1	0	41	13	   10553 
HYD	2.29680000e+006	  3.000000e+002	%85.75	    1	0	41	13	   10553 
HYD	2.29710000e+006	  3.000000e+002	%85.76	    1	0	41	13	   10553 
HYD	2.29740000e+006	  3.000000e+002	%85.78	    1	0	41	13	   10553 
HYD	2.29770000e+006	  3.000000e+002	%85.79	    1	0	41	13	   10553 
HYD	2.29800000e+006	  3.000000e+002	%85.80	    1	0	41	13	   10553 
HYD	2.29830000e+006	  3.000000e+002	%85.81	    1	0	41	13	   10553 
HYD	2.29860000e+006	  3.000000e+002	%85.82	    1	0	41	13	   10553 
HYD	2.29890000e+006	  3.000000e+002	%85.83	    1	0	41	13	   10553 
HYD	2.29920000e+006	  3.000000e+002	%85.84	    1	0	41	13	   10553 
HYD	2.29950000e+006	  3.000000e+002	%85.85	    1	0	41	13	   10553 
HYD	2.29980000e+006	  3.000000e+002	%85.86	    1	0	41	13	   10553 
HYD	2.30010000e+006	  3.000000e+002	%85.88	    1	0	41	13	   10553 
HYD	2.30040000e+006	  3.000000e+002	%85.89	    1	0	41	13	   10553 
HYD	2.30070000e+006	  3.000000e+002	%85.90	    1	0	41	13	   10553 
HYD	2.30100000e+006	  3.000000e+002	%85.91	    1	0	41	13	   10553 
HYD	2.30130000e+006	  3.000000e+002	%85.92	    1	0	31	13	   10553 
HYD	2.30160000e+006	  3.000000e+002	%85.93	    1	0	41	13	   10553 
HYD	2.30190000e+006	  3.000000e+002	%85.94	    1	0	41	13	   10553 
HYD	2.30220000e+006	  3.000000e+002	%85.95	    1	0	41	13	   10553 
HYD	2.30250000e+006	  3.000000e+002	%85.97	    1	0	41	13	   10553 
HYD	2.30280000e+006	  3.000000e+002	%85.98	    1	0	41	13	   10553 
HYD	2.30310000e+006	  3.000000e+002	%85.99	    1	0	41	13	   10553 
HYD	2.30340000e+006	  3.000000e+002	%86.00	    1	0	41	13	   10553 
HYD	2.30370000e+006	  3.000000e+002	%86.01	    1	0	41	13	   10553 
HYD	2.30400000e+006	  3.000000e+002	%86.02	    1	0	41	13	   10553 
HYD	2.30430000e+006	  3.000000e+002	%86.03	    1	0	41	13	   10553 
HYD	2.30460000e+006	  3.000000e+002	%86.04	    1	0	41	13	   10553 
HYD	2.30490000e+006	  3.000000e+002	%86.06	    1	0	41	13	   10553 
HYD	2.30520000e+006	  3.000000e+002	%86.07	    1	0	41	13	   10553 
HYD	2.30550000e+006	  3.000000e+002	%86.08	    1	0	41	13	   10553 
HYD	2.30580000e+006	  3.000000e+002	%86.09	    1	0	41	13	   10553 
HYD	2.30610000e+006	  3.000000e+002	%86.10	    1	0	41	13	   10553 
HYD	2.30640000e+006	  3.000000e+002	%86.11	    1	0	41	13	   10553 
HYD	2.30670000e+006	  3.000000e+002	%86.12	    1	0	41	13	   10553 
HYD	2.30700000e+006	  3.000000e+002	%86.13	    1	0	31	13	   10553 
HYD	2.30730000e+006	  3.000000e+002	%86.14	    1	0	41	13	   10553 
HYD	2.30760000e+006	  3.000000e+002	%86.16	    1	0	41	13	   10553 
HYD	2.30790000e+006	  3.000000e+002	%86.17	    1	0	41	13	   10553 
HYD	2.30820000e+006	  3.000000e+002	%86.18	    1	0	41	13	   10553 
HYD	2.30850000e+006	  3.000000e+002	%86.19	    1	0	41	13	   10553 
HYD	2.30880000e+006	  3.000000e+002	%86.20	    1	0	41	13	   10553 
HYD	2.30910000e+006	  3.000000e+002	%86.21	    1	0	31	13	   10553 
HYD	2.30940000e+006	  3.000000e+002	%86.22	    1	0	41	13	   10553 
HYD	2.30970000e+006	  3.000000e+002	%86.23	    1	0	41	13	   10553 
HYD	2.31000000e+006	  3.000000e+002	%86.25	    1	0	41	13	   10553 
HYD	2.31030000e+006	  3.000000e+002	%86.26	    1	0	31	13	   10553 
HYD	2.31060000e+006	  3.000000e+002	%86.27	    1	0	41	13	   10553 
HYD	2.31090000e+006	  3.000000e+002	%86.28	    1	0	41	13	   10553 
HYD	2.31120000e+006	  3.000000e+002	%86.29	    1	0	41	13	   10553 
HYD	2.31150000e+006	  3.000000e+002	%86.30	    1	0	41	13	   10553 
HYD	2.31180000e+006	  3.000000e+002	%86.31	    1	0	41	13	   10553 
HYD	2.31210000e+006	  3.000000e+002	%86.32	    1	0	41	13	   10553 
HYD	2.31240000e+006	  3.000000e+002	%86.34	    1	0	41	13	   10553 
HYD	2.31270000e+006	  3.000000e+002	%86.35	    1	0	41	13	   10553 
HYD	2.31300000e+006	  3.000000e+002	%86.36	    1	0	41	13	   10553 
HYD	2.31330000e+006	  3.000000e+002	%86.37	    1	0	31	13	   10553 
HYD	2.31360000e+006	  3.000000e+002	%86.38	    1	0	41	13	   10553 
HYD	2.31390000e+006	  3.000000e+002	%86.39	    1	0	31	13	   10553 
HYD	2.31420000e+006	  3.000000e+002	%86.40	    1	0	41	13	   10553 
HYD	2.31450000e+006	  3.000000e+002	%86.41	    1	0	41	13	   10553 
HYD	2.31480000e+006	  3.000000e+002	%86.42	    1	0	41	13	   10553 
HYD	2.31510000e+006	  3.000000e+002	%86.44	    1	0	41	13	   10553 
HYD	2.31540000e+006	  3.000000e+002	%86.45	    1	0	41	13	   10553 
HYD	2.31570000e+006	  3.000000e+002	%86.46	    1	0	41	13	   10553 
HYD	2.31600000e+006	  3.000000e+002	%86.47	    1	0	31	13	   10553 
HYD	2.31630000e+006	  3.000000e+002	%86.48	    1	0	31	13	   10553 
HYD	2.31660000e+006	  3.000000e+002	%86.49	    1	0	41	13	   10553 
HYD	2.31690000e+006	  3.000000e+002	%86.50	    1	0	41	13	   10553 
HYD	2.31720000e+006	  3.000000e+002	%86.51	    1	0	41	13	   10553 
HYD	2.31750000e+006	  3.000000e+002	%86.53	    1	0	41	13	   10553 
HYD	2.31780000e+006	  3.000000e+002	%86.54	    1	0	41	13	   10553 
HYD	2.31810000e+006	  3.000000e+002	%86.55	    1	0	41	13	   10553 
HYD	2.31840000e+006	  3.000000e+002	%86.56	    1	0	41	13	   10553 
HYD	2.31870000e+006	  3.000000e+002	%86.57	    1	0	41	13	   10553 
HYD	2.31900000e+006	  3.000000e+002	%86.58	    1	0	41	13	   10553 
HYD	2.31930000e+006	  3.000000e+002	%86.59	    1	0	41	13	   10553 
HYD	2.31960000e+006	  3.000000e+002	%86.60	    1	0	31	13	   10553 
HYD	2.31990000e+006	  3.000000e+002	%86.62	    1	0	41	13	   10553 
HYD	2.32020000e+006	  3.000000e+002	%86.63	    1	0	41	13	   10553 
HYD	2.32050000e+006	  3.000000e+002	%86.64	    1	0	41	13	   10553 
HYD	2.32080000e+006	  3.000000e+002	%86.65	    1	0	41	13	   10553 
HYD	2.32110000e+006	  3.000000e+002	%86.66	    1	0	41	13	   10553 
HYD	2.32140000e+006	  3.000000e+002	%86.67	    1	0	41	13	   10553 
HYD	2.32170000e+006	  3.000000e+002	%86.68	    1	0	41	13	   10553 
HYD	2.32200000e+006	  3.000000e+002	%86.69	    1	0	41	13	   10553 
HYD	2.32230000e+006	  3.000000e+002	%86.70	    1	0	41	13	   10553 
HYD	2.32260000e+006	  3.000000e+002	%86.72	    1	0	41	13	   10553 
HYD	2.32290000e+006	  3.000000e+002	%86.73	    1	0	41	13	   10553 
HYD	2.32320000e+006	  3.000000e+002	%86.74	    1	0	41	13	   10553 
HYD	2.32350000e+006	  3.000000e+002	%86.75	    1	0	41	13	   10553 
HYD	2.32380000e+006	  3.000000e+002	%86.76	    1	0	1984	13	   10553 
HYD	2.32410000e+006	  3.000000e+002	%86.77	    1	0	31	13	   10553 
HYD	2.32440000e+006	  3.000000e+002	%86.78	    1	0	41	13	   10553 
HYD	2.32470000e+006	  3.000000e+002	%86.79	    1	0	31	13	   10553 
HYD	2.32500000e+006	  3.000000e+002	%86.81	    1	0	41	13	   10553 
HYD	2.32530000e+006	  3.000000e+002	%86.82	    1	0	41	13	   10553 
HYD	2.32560000e+006	  3.000000e+002	%86.83	    1	0	41	13	   10553 
HYD	2.32590000e+006	  3.000000e+002	%86.84	    1	0	41	13	   10553 
HYD	2.32620000e+006	  3.000000e+002	%86.85	    1	0	41	13	   10553 
HYD	2.32650000e+006	  3.000000e+002	%86.86	    1	0	41	13	   10553 
HYD	2.32680000e+006	  3.000000e+002	%86.87	    1	0	41	13	   10553 
HYD	2.32710000e+006	  3.000000e+002	%86.88	    1	0	41	13	   10553 
HYD	2.32740000e+006	  3.000000e+002	%86.90	    1	0	41	13	   10553 
HYD	2.32770000e+006	  3.000000e+002	%86.91	    1	0	41	13	   10553 
HYD	2.32800000e+006	  3.000000e+002	%86.92	    1	0	41	13	   10553 
HYD	2.32830000e+006	  3.000000e+002	%86.93	    1	0	41	13	   10553 
HYD	2.32860000e+006	  3.000000e+002	%86.94	    1	0	41	13	   10553 
HYD	2.32890000e+006	  3.000000e+002	%86.95	    1	0	41	13	   10553 
HYD	2.32920000e+006	  3.000000e+002	%86.96	    1	0	41	13	   10553 
HYD	2.32950000e+006	  3.000000e+002	%86.97	    1	0	41	13	   10553 
HYD	2.32980000e+006	  3.000000e+002	%86.98	    1	0	41	13	   10553 
HYD	2.33010000e+006	  3.000000e+002	%87.00	    1	0	41	13	   10553 
HYD	2.33040000e+006	  3.000000e+002	%87.01	    1	0	41	13	   10553 
HYD	2.33070000e+006	  3.000000e+002	%87.02	    1	0	41	13	   10553 
HYD	2.33100000e+006	  3.000000e+002	%87.03	    1	0	31	13	   10553 
HYD	2.33130000e+006	  3.000000e+002	%87.04	    1	0	31	13	   10553 
HYD	2.33160000e+006	  3.000000e+002	%87.05	    1	0	41	13	   10553 
HYD	2.33190000e+006	  3.000000e+002	%87.06	    1	0	41	13	   10553 
HYD	2.33220000e+006	  3.000000e+002	%87.07	    1	0	41	13	   10553 
HYD	2.33250000e+006	  3.000000e+002	%87.09	    1	0	31	13	   10553 
HYD	2.33280000e+006	  3.000000e+002	%87.10	    1	0	41	31	   10553 
HYD	2.33310000e+006	  3.000000e+002	%87.11	    1	0	41	314	   10553 
HYD	2.33340000e+006	  3.000000e+002	%87.12	    1	0	41	314	   10553 
HYD	2.33370000e+006	  3.000000e+002	%87.13	    1	0	41	13	   10553 
HYD	2.33400000e+006	  3.000000e+002	%87.14	    1	0	41	13	   10553 
HYD	2.33430000e+006	  3.000000e+002	%87.15	    1	0	41	13	   10553 
HYD	2.33460000e+006	  3.000000e+002	%87.16	    1	0	41	13	   10553 
HYD	2.33490000e+006	  3.000000e+002	%87.18	    1	0	41	13	   10553 
HYD	2.33520000e+006	  3.000000e+002	%87.19	    1	0	41	13	   10553 
HYD	2.33550000e+006	  3.000000e+002	%87.20	    1	0	41	13	   10553 
HYD	2.33580000e+006	  3.000000e+002	%87.21	    1	0	41	13	   10553 
HYD	2.33610000e+006	  3.000000e+002	%87.22	    1	0	41	13	   10553 
HYD	2.33640000e+006	  3.000000e+002	%87.23	    1	0	41	13	   10553 
HYD	2.33670000e+006	  3.000000e+002	%87.24	    1	0	41	13	   10553 
HYD	2.33700000e+006	  3.000000e+002	%87.25	    1	0	41	13	   10553 
HYD	2.33730000e+006	  3.000000e+002	%87.26	    1	0	41	13	   10553 
HYD	2.33760000e+006	  3.000000e+002	%87.28	    1	0	41	13	   10553 
HYD	2.33790000e+006	  3.000000e+002	%87.29	    1	0	41	13	   10553 
HYD	2.33820000e+006	  3.000000e+002	%87.30	    1	0	41	13	   10553 
HYD	2.33850000e+006	  3.000000e+002	%87.31	    1	0	41	13	   10553 
HYD	2.33880000e+006	  3.000000e+002	%87.32	    1	0	41	13	   10553 
HYD	2.33910000e+006	  3.000000e+002	%87.33	    1	0	41	13	   10553 
HYD	2.33940000e+006	  3.000000e+002	%87.34	    1	0	41	13	   10553 
HYD	2.33970000e+006	  3.000000e+002	%87.35	    1	0	41	13	   10553 
HYD	2.34000000e+006	  3.000000e+002	%87.37	    1	0	41	13	   10553 
HYD	2.34030000e+006	  3.000000e+002	%87.38	    1	0	41	13	   10553 
HYD	2.34060000e+006	  3.000000e+002	%87.39	    1	0	41	13	   10553 
HYD	2.34090000e+006	  3.000000e+002	%87.40	    1	0	41	13	   10553 
HYD	2.34120000e+006	  3.000000e+002	%87.41	    1	0	41	13	   10553 
HYD	2.34150000e+006	  3.000000e+002	%87.42	    1	0	41	13	   10553 
HYD	2.34180000e+006	  3.000000e+002	%87.43	    1	0	41	13	   10553 
HYD	2.34210000e+006	  3.000000e+002	%87.44	    1	0	41	13	   10553 
HYD	2.34240000e+006	  3.000000e+002	%87.46	    1	0	41	13	   10553 
HYD	2.34270000e+006	  3.000000e+002	%87.47	    1	0	41	13	   10553 
HYD	2.34300000e+006	  3.000000e+002	%87.48	    1	0	41	13	   10553 
HYD	2.34330000e+006	  3.000000e+002	%87.49	    1	0	41	13	   10553 
HYD	2.34360000e+006	  3.000000e+002	%87.50	    1	0	41	579	   10553 
HYD	2.34390000e+006	  3.000000e+002	%87.51	    1	0	41	579	   10553 
HYD	2.34420000e+006	  3.000000e+002	%87.52	    1	0	1985	579	   10553 
HYD	2.34450000e+006	  3.000000e+002	%87.53	    1	0	41	579	   10553 
HYD	2.34480000e+006	  3.000000e+002	%87.54	    1	0	41	579	   10553 
HYD	2.34510000e+006	  3.000000e+002	%87.56	    1	0	41	579	   10553 
HYD	2.34540000e+006	  3.000000e+002	%87.57	    1	0	41	579	   10553 
HYD	2.34570000e+006	  3.000000e+002	%87.58	    1	0	41	579	   10553 
HYD	2.34600000e+006	  3.000000e+002	%87.59	    1	0	41	579	   10553 
HYD	2.34630000e+006	  3.000000e+002	%87.60	    1	0	41	579	   10553 
HYD	2.34660000e+006	  3.000000e+002	%87.61	    1	0	41	579	   10553 
HYD	2.34690000e+006	  3.000000e+002	%87.62	    1	0	41	579	   10553 
HYD	2.34720000e+006	  3.000000e+002	%87.63	    1	0	41	579	   10553 
HYD	2.34750000e+006	  3.000000e+002	%87.65	    1	0	41	579	   10553 
HYD	2.34780000e+006	  3.000000e+002	%87.66	    1	0	41	579	   10553 
HYD	2.34810000e+006	  3.000000e+002	%87.67	    1	0	41	579	   10553 
HYD	2.34840000e+006	  3.000000e+002	%87.68	    1	0	41	579	   10553 
HYD	2.34870000e+006	  3.000000e+002	%87.69	    1	0	41	579	   10553 
HYD	2.34900000e+006	  3.000000e+002	%87.70	    1	0	41	579	   10553 
HYD	2.34930000e+006	  3.000000e+002	%87.71	    1	0	2011	579	   10553 
HYD	2.34960000e+006	  3.000000e+002	%87.72	    1	0	41	579	   10553 
HYD	2.34990000e+006	  3.000000e+002	%87.74	    1	0	41	579	   10553 
HYD	2.35020000e+006	  3.000000e+002	%87.75	    1	0	41	579	   10553 
HYD	2.35050000e+006	  3.000000e+002	%87.76	    1	0	41	13	   10553 
HYD	2.35080000e+006	  3.000000e+002	%87.77	    1	0	41	13	   10553 
HYD	2.35110000e+006	  3.000000e+002	%87.78	    1	0	41	13	   10553 
HYD	2.35140000e+006	  3.000000e+002	%87.79	    1	0	41	13	   10553 
HYD	2.35170000e+006	  3.000000e+002	%87.80	    1	0	41	13	   10553 
HYD	2.35200000e+006	  3.000000e+002	%87.81	    1	0	41	13	   10553 
HYD	2.35230000e+006	  3.000000e+002	%87.82	    1	0	41	13	   10553 
HYD	2.35260000e+006	  3.000000e+002	%87.84	    1	0	41	13	   10553 
HYD	2.35290000e+006	  3.000000e+002	%87.85	    1	0	41	13	   10553 
HYD	2.35320000e+006	  3.000000e+002	%87.86	    1	0	41	13	   10553 
HYD	2.35350000e+006	  3.000000e+002	%87.87	    1	0	1908	13	   10553 
HYD	2.35380000e+006	  3.000000e+002	%87.88	    1	0	41	13	   10553 
HYD	2.35410000e+006	  3.000000e+002	%87.89	    1	0	41	13	   10553 
HYD	2.35440000e+006	  3.000000e+002	%87.90	    1	0	46	13	   10553 
HYD	2.35470000e+006	  3.000000e+002	%87.91	    1	0	41	13	   10553 
HYD	2.35500000e+006	  3.000000e+002	%87.93	    1	0	41	13	   10553 
HYD	2.35530000e+006	  3.000000e+002	%87.94	    1	0	41	13	   10553 
HYD	2.35560000e+006	  3.000000e+002	%87.95	    1	0	41	13	   10553 
HYD	2.35590000e+006	  3.000000e+002	%87.96	    1	0	41	13	   10553 
HYD	2.35620000e+006	  3.000000e+002	%87.97	    1	0	41	13	   10553 
HYD	2.35650000e+006	  3.000000e+002	%87.98	    1	0	41	13	   10553 
HYD	2.35680000e+006	  3.000000e+002	%87.99	    1	0	41	13	   10553 
HYD	2.35710000e+006	  3.000000e+002	%88.00	    1	0	41	13	   10553 
HYD	2.35740000e+006	  3.000000e+002	%88.02	    1	0	41	13	   10553 
HYD	2.35770000e+006	  3.000000e+002	%88.03	    1	0	41	13	   10553 
HYD	2.35800000e+006	  3.000000e+002	%88.04	    1	0	41	13	   10553 
HYD	2.35830000e+006	  3.000000e+002	%88.05	    1	0	41	13	   10553 
HYD	2.35860000e+006	  3.000000e+002	%88.06	    1	0	41	13	   10553 
HYD	2.35890000e+006	  3.000000e+002	%88.07	    1	0	41	13	   10553 
HYD	2.35920000e+006	  3.000000e+002	%88.08	    1	0	41	13	   10553 
HYD	2.35950000e+006	  3.000000e+002	%88.09	    1	0	41	13	   10553 
HYD	2.35980000e+006	  3.000000e+002	%88.10	    1	0	41	13	   10553 
HYD	2.36010000e+006	  3.000000e+002	%88.12	    1	0	41	13	   10553 
HYD	2.36040000e+006	  3.000000e+002	%88.13	    1	0	41	13	   10553 
HYD	2.36070000e+006	  3.000000e+002	%88.14	    1	0	41	13	   10553 
HYD	2.36100000e+006	  3.000000e+002	%88.15	    1	0	41	13	   10553 
HYD	2.36130000e+006	  3.000000e+002	%88.16	    1	0	41	13	   10553 
HYD	2.36160000e+006	  3.000000e+002	%88.17	    1	0	370	13	   10553 
HYD	2.36190000e+006	  3.000000e+002	%88.18	    1	0	41	13	   10553 
HYD	2.36220000e+006	  3.000000e+002	%88.19	    1	0	41	13	   10553 
HYD	2.36250000e+006	  3.000000e+002	%88.21	    1	0	41	13	   10553 
HYD	2.36280000e+006	  3.000000e+002	%88.22	    1	0	41	13	   10553 
HYD	2.36310000e+006	  3.000000e+002	%88.23	    1	0	41	13	   10553 
HYD	2.36340000e+006	  3.000000e+002	%88.24	    1	0	41	13	   10553 
HYD	2.36370000e+006	  3.000000e+002	%88.25	    1	0	41	13	   10553 
HYD	2.36400000e+006	  3.000000e+002	%88.26	    1	0	41	13	   10553 
HYD	2.36430000e+006	  3.000000e+002	%88.27	    1	0	41	13	   10553 
HYD	2.36460000e+006	  3.000000e+002	%88.28	    1	0	41	13	   10553 
HYD	2.36490000e+006	  3.000000e+002	%88.30	    1	0	41	13	   10553 
HYD	2.36520000e+006	  3.000000e+002	%88.31	    1	0	41	13	   10553 
HYD	2.36550000e+006	  3.000000e+002	%88.32	    1	0	41	13	   10553 
HYD	2.36580000e+006	  3.000000e+002	%88.33	    1	0	41	13	   10553 
HYD	2.36610000e+006	  3.000000e+002	%88.34	    1	0	41	13	   10553 
HYD	2.36640000e+006	  3.000000e+002	%88.35	    1	0	41	13	   10553 
HYD	2.36670000e+006	  3.000000e+002	%88.36	    1	0	41	13	   10553 
HYD	2.36700000e+006	  3.000000e+002	%88.37	    1	0	41	13	   10553 
HYD	2.36730000e+006	  3.000000e+002	%88.38	    1	0	41	13	   10553 
HYD	2.36760000e+006	  3.000000e+002	%88.40	    1	0	41	13	   10553 
HYD	2.36790000e+006	  3.000000e+002	%88.41	    1	0	41	13	   10553 
HYD	2.36820000e+006	  3.000000e+002	%88.42	    1	0	41	13	   10553 
HYD	2.36850000e+006	  3.000000e+002	%88.43	    1	0	41	13	   10553 
HYD	2.36880000e+006	  3.000000e+002	%88.44	    1	0	41	13	   10553 
HYD	2.36910000e+006	  3.000000e+002	%88.45	    1	0	41	13	   10553 
HYD	2.36940000e+006	  3.000000e+002	%88.46	    1	0	41	13	   10553 
HYD	2.36970000e+006	  3.000000e+002	%88.47	    1	0	41	13	   10553 
HYD	2.37000000e+006	  3.000000e+002	%88.49	    1	0	41	13	   10553 
HYD	2.37030000e+006	  3.000000e+002	%88.50	    1	0	41	13	   10553 
HYD	2.37060000e+006	  3.000000e+002	%88.51	    1	0	41	13	   10553 
HYD	2.37090000e+006	  3.000000e+002	%88.52	    1	0	41	13	   10553 
HYD	2.37120000e+006	  3.000000e+002	%88.53	    1	0	41	13	   10553 
HYD	2.37150000e+006	  3.000000e+002	%88.54	    1	0	41	13	   10553 
HYD	2.37180000e+006	  3.000000e+002	%88.55	    1	0	41	13	   10553 
HYD	2.37210000e+006	  3.000000e+002	%88.56	    1	0	41	13	   10553 
HYD	2.37240000e+006	  3.000000e+002	%88.58	    1	0	41	13	   10553 
HYD	2.37270000e+006	  3.000000e+002	%88.59	    1	0	41	13	   10553 
HYD	2.37300000e+006	  3.000000e+002	%88.60	    1	0	41	13	   10553 
HYD	2.37330000e+006	  3.000000e+002	%88.61	    1	0	41	13	   10553 
HYD	2.37360000e+006	  3.000000e+002	%88.62	    1	0	41	13	   10553 
HYD	2.37390000e+006	  3.000000e+002	%88.63	    1	0	41	13	   10553 
HYD	2.37420000e+006	  3.000000e+002	%88.64	    1	0	41	13	   10553 
HYD	2.37450000e+006	  3.000000e+002	%88.65	    1	0	41	13	   10553 
HYD	2.37480000e+006	  3.000000e+002	%88.66	    1	0	41	13	   10553 
HYD	2.37510000e+006	  3.000000e+002	%88.68	    1	0	41	13	   10553 
HYD	2.37540000e+006	  3.000000e+002	%88.69	    1	0	41	13	   10553 
HYD	2.37570000e+006	  3.000000e+002	%88.70	    1	0	10217	13	   10553 
HYD	2.37600000e+006	  3.000000e+002	%88.71	    1	0	41	13	   10553 
HYD	2.37630000e+006	  3.000000e+002	%88.72	    1	0	41	13	   10553 
HYD	2.37660000e+006	  3.000000e+002	%88.73	    1	0	41	13	   10553 
HYD	2.37690000e+006	  3.000000e+002	%88.74	    1	0	41	13	   10553 
HYD	2.37720000e+006	  3.000000e+002	%88.75	    1	0	41	13	   10553 
HYD	2.37750000e+006	  3.000000e+002	%88.77	    1	0	41	13	   10553 
HYD	2.37780000e+006	  3.000000e+002	%88.78	    1	0	41	13	   10553 
HYD	2.37810000e+006	  3.000000e+002	%88.79	    1	0	41	13	   10553 
HYD	2.37840000e+006	  3.000000e+002	%88.80	    1	0	41	13	   10553 
HYD	2.37870000e+006	  3.000000e+002	%88.81	    1	0	41	13	   10553 
HYD	2.37900000e+006	  3.000000e+002	%88.82	    1	0	41	13	   10553 
HYD	2.37930000e+006	  3.000000e+002	%88.83	    1	0	41	13	   10553 
HYD	2.37960000e+006	  3.000000e+002	%88.84	    1	0	41	13	   10553 
HYD	2.37990000e+006	  3.000000e+002	%88.86	    1	0	41	13	   10553 
HYD	2.38020000e+006	  3.000000e+002	%88.87	    1	0	41	13	   10553 
HYD	2.38050000e+006	  3.000000e+002	%88.88	    1	0	41	13	   10553 
HYD	2.38080000e+006	  3.000000e+002	%88.89	    1	0	41	13	   10553 
HYD	2.38110000e+006	  3.000000e+002	%88.90	    1	0	41	13	   10553 
HYD	2.38140000e+006	  3.000000e+002	%88.91	    1	0	41	13	   10553 
HYD	2.38170000e+006	  3.000000e+002	%88.92	    1	0	41	13	   10553 
HYD	2.38200000e+006	  3.000000e+002	%88.93	    1	0	41	13	   10553 
HYD	2.38230000e+006	  3.000000e+002	%88.94	    1	0	41	13	   10553 
HYD	2.38260000e+006	  3.000000e+002	%88.96	    1	0	386	13	   10553 
HYD	2.38290000e+006	  3.000000e+002	%88.97	    1	0	41	13	   10553 
HYD	2.38320000e+006	  3.000000e+002	%88.98	    1	0	41	13	   10553 
HYD	2.38350000e+006	  3.000000e+002	%88.99	    1	0	41	13	   10553 
HYD	2.38380000e+006	  3.000000e+002	%89.00	    1	0	41	13	   10553 
HYD	2.38410000e+006	  3.000000e+002	%89.01	    1	0	1863	13	   10553 
HYD	2.38440000e+006	  3.000000e+002	%89.02	    1	0	41	13	   10553 
HYD	2.38470000e+006	  3.000000e+002	%89.03	    1	0	41	13	   10553 
